text,lang,company,rating
Jsuis a deux doigts d’acheter une Apple Watch,fr,Apple,Irrelevant
"#ios #apple #FournisseurTV
j’ai une nouvelle fonction qui est apparu dans mes réglages en bas ^^ 
Ça sent la nouvel… https://t.co/PCRdNyIpab",fr,Apple,Irrelevant
"Warren Buffett a raté Google et Amazon, qui peut dire qu’il ne manquera pas Bitcoin?

#cryptomatin #google #amazon… https://t.co/V17vduVu4O",fr,Amazon,Negative
"@dev_careers @techgirl1908 @unicodeveloper @Dayhaysoos @tlakomy @AustineOgbuanya - React, Node.Js

@olanetsoft - .n… https://t.co/fUB6bY9aZT",fr,Microsoft,Irrelevant
"Un article à découvrir sur le blog habitat et domotique ""Le bug de l'#Amazon #Alexa qui rigole tout seul""… https://t.co/jRfEjVsl0i",fr,Amazon,Neutral
"En 2020 vous avez des iPhones mais vous avez ni Apple Music, ni Deezer, ni spotifail ? Fou sa an bwa",fr,Apple,Neutral
#Microsoft décèle un cas de pédopornographie en surveillant ses utilisateurs #OneDrive : https://t.co/leKxagcb4B,fr,Microsoft,Very Negative
@RichLatendresse @amazon @AirCanada Un peu comme tes propos a tiviA ca..#exasperant,fr,Amazon,Negative
Entre octobre 2009 et juin 2010 Microsoft a vendu environ 150 millions de Windows 7. Ce qui fait à peu près 7 par seconde.,fr,Microsoft,Positive
"@darknheo C'est ça ! 
Tout du moins pour cette saison.
Je pense qu'Amazon prime a intégré des partenariats où il fa… https://t.co/b65BTYrBFc",fr,Amazon,Irrelevant
@rayitsmeeee Mtn j’évite qu’il va sur YouTube du coup je lui met Amazon prime avec les dessins animés ta3na a l’ancienne,fr,Amazon,Irrelevant
la prod vient du paradis sa voix des enfers https://t.co/2NgZQ2PBeU,fr,Apple,Irrelevant
Un redesign complet de #Messenger qui enlève toute visibilité aux #chatbots 🤖💬 #Facebook #SocialMedia https://t.co/LYuhyIhRtQ,fr,Facebook,Positive
"#Facebook #F8 #DeveloperConference

Il serait peut-être temps de déployer ENFIN les projets annoncés de longue date… https://t.co/da0MvR1nIL",fr,Facebook,Very Positive
"Pouah Facebook c’est un réseau de tchaipos même, trop ennuis",fr,Facebook,Very Negative
@supben1981 @EmergencyBlog @NantelGuy Oui .Elle est véridique https://t.co/nHQfDuuqrK,fr,Facebook,Irrelevant
"Quelques titres de Xbox 1ere génération 😁😁
#retrogaming #microsoft #xbox #serioussam #predator #lemanoirhanté… https://t.co/pmC170HfxY",fr,Microsoft,Irrelevant
@naologie ça dépend de la personne sur twitter je rp beaucoup moins long que sur facebook par exemple mais ça dépend de la personne,fr,Facebook,Irrelevant
Wakandha : Le réseau social «Made in Gabon» qui veut concurrencer Facebook | https://t.co/YftTo50BVG… https://t.co/X2SyhET1ol,fr,Facebook,Neutral
"♦️#Apple♦️
a accepté de régler un recours collectif de longue date aux États-Unis concernant des allégations selon… https://t.co/jISCD8OoTW",fr,Apple,Negative
"Dernières Minutes !! 26,39 € au lieu de 49,99 €  Victure Dual-Band 2.4G &amp; 5Ghz Caméra WiFi sans Fil,1080P Camé...… https://t.co/YuFP9Pu6ts",fr,Amazon,Irrelevant
"Pour simplifier Messenger, Facebook supprime l’onglet “Découvrir” https://t.co/phfqMQGRjl #Facebook… https://t.co/fR0mbhZofW",fr,Facebook,Negative
"#Microsoft amorce le déploiement de son navigateur Edge basé sur Chromium, tandis que #Google recommande aux utilis… https://t.co/gDwFGQbeDf",fr,Microsoft,Positive
"Par contre ça devrait donner une très bonne autonomie !

#MacBook #MacBookPro #Apple #ARM 
FOLLOW pour ne rater auc… https://t.co/KsyVL3zrZR",fr,Apple,Neutral
Amazon FR: 41336 Emma's Art Café -28% €23.87 https://t.co/bMqu6G0VDx,fr,Amazon,Irrelevant
@JeanThibautGame Ben oui ! Pas de problème ! T'as juste a utiliser ces 2 adaptateur différents qui vont te permettr… https://t.co/FL9gp6Qu78,fr,Amazon,Irrelevant
15 jours de travail fichus🤬😡#Microsoft de merde!👹👹👹⁦@WindowsFrance⁩ y a t il une solution pour récupérer mes donnée… https://t.co/ZCV1iMvenC,fr,Microsoft,Negative
Best journée ! Entretien d’embauche super positif pour la best mission à venir #microsoft #STIB suivi d’un Bon Burger!!,fr,Microsoft,Positive
"via #Citrix Blogs: ""Continuité de l’activité : se préparer au pire et offrir le meilleur: "" https://t.co/Phb2boi470… https://t.co/DmcciGGxRR",fr,Microsoft,Irrelevant
#CERT : vulnérabilité dans #Microsoft Exchange Server. #InfoSec https://t.co/6SbPg6WqOg,fr,Microsoft,Irrelevant
C'est ceux qui ont fait capture pour mettre en statut jusqu'à c'est arrivé sur Facebook là franchement c'est eux je comprends pas quoi!,fr,Facebook,Irrelevant
"#assassin ! Salopards d #israélien !!! La #Palestine Vivra ! La Palestine Vaincra ! 
Le bulldozer  israelien est pa… https://t.co/kFWhxvWlKs",fr,Facebook,Irrelevant
"📆Save the date! Plus d'informations à suivre💥
#performanceindustrielle #D365 #microsoft #ERP #WMS #sage #relex… https://t.co/5eG90Y6k8l",fr,Microsoft,Irrelevant
"MacBidouille : Un nouveau MacBook Pro 14"" serait en préparation #Apple https://t.co/bxYs0ZqZYp",fr,Apple,Irrelevant
GDC 2020 : Microsoft et Epic Games annulent leur présence - https://t.co/ZAGMIaNBhM https://t.co/rKJgGmmv0O,fr,Microsoft,Negative
Coup de coeur du jour 🥰 #DA #Apple #PasséFutur #CestOldMaisTellementModerne https://t.co/UYpiresrAk,fr,Apple,Irrelevant
"#Amazon souhaite implanter un grand centre de logistique de 150 000m2 au centre #Alsace. 

Une région frôlant le pl… https://t.co/V7xQFC0N7Q",fr,Amazon,Irrelevant
Download our free app - Téléchargez gratuitement notre application - https://t.co/zFWCfDOwqe https://t.co/d4aZjPVRoB,fr,Amazon,Irrelevant
"The Hermès Étoupe Single Tour, with the Meridian watch face.
[  ]
#Apple #AppleWatch #AppleWatchSeries5 #Series5… https://t.co/i0EDJ43sgO",fr,Apple,Irrelevant
iPhon : Les placements de produits Apple sont mûrement réfléchis ! #iphone #Apple https://t.co/uDdwlyTXbL,fr,Apple,Positive
#Microsoft $MSFT fait un PW mais chute moins vite qu'#Apple et redevient donc première capitalisation mondiale https://t.co/LZQ5qTQl5q,fr,Microsoft,Negative
"🔴 #Ethiopie #Ethiopia 🇪🇹 #GreenLegacy 🌿🌲

📌 Le Premier ministre éthiopien @AbiyAhmedAli, fidèle à ses principes.

👉… https://t.co/GUcaWvFZi0",fr,Facebook,Irrelevant
Apple accepte de payer jusqu\'à 500 M$: https://t.co/yZjHYGo0uv,fr,Apple,Negative
"Le saviez-vous ? 
#Microsoft #Google @Google @microsoftfrance #AFOffice https://t.co/umxYzbjnPG",fr,Microsoft,Irrelevant
"- ÉLECTIONS À LA FÉÉCUM - 

Loi électorale : https://t.co/Uao6I3LGsq

Pour la publication FB :… https://t.co/o0ve8uQGp9",fr,Facebook,Irrelevant
Tout savoir sur #Azure Cosmos DB ! #Microsoft #Cloud https://t.co/mOg50AkCxi https://t.co/OrDz5tfeo5,fr,Microsoft,Irrelevant
@parisfor @RenTurcotte1 @Jean__Emard Ça me faire rire ceux qui se disent athée mais ont Apple comme dieu. 🤣,fr,Apple,Negative
"Vous Ecoutez KnaRadio Le Nouveau Son De La Caraibes @ Flash by Zic Band 
 Buy song https://t.co/LiST4NPix6 https://t.co/dvkYgjCiOz",fr,Amazon,Irrelevant
"Microsoft arrête ses certifications MCSA, MCSD et MCSE en juin 2020
Dans le cadre de son évolution vers la ""formati… https://t.co/0WOlMEEubt",fr,Microsoft,Negative
Jzi peedu al batail maii pas la egrre uajourdui je fettte la victoire nous souvron ls boutique a 45 rue paul bert 9… https://t.co/Wt9bBNqzcy,fr,Microsoft,Irrelevant
"""Can Olivia let go of the past, or will this be deja vu all over again?"" DÉJÀ VU BRIDE https://t.co/tfP5pGt1yd #Amazon #Kindle",fr,Amazon,Irrelevant
"⚡️Offre Amazon prime student⚡️

3 mois gratos!
Sans engagement, arrêt sans payé 💥
Et sinon que 24€/an (2€ /mois)… https://t.co/xd8oZBFhvz",fr,Amazon,Irrelevant
iPhonote : Apple va-t-elle annuler la WWDC 2020 à cause du coronavirus ? #Apple #Keynote #News #coronavirus… https://t.co/28nbV9PNQS,fr,Apple,Negative
Microsoft admet-il une défaite ? https://t.co/QDlsZ7cPk0 https://t.co/6uLWd1atzZ,fr,Microsoft,Very Negative
"(Tutoriel d'un membre du forum) Installation de logiciels non Apple https://t.co/QlgmTrz1Vw

#macOS #Apple #Tutoriel #Application #Logiciel",fr,Apple,Negative
C'est partie 👍 #Xbox #XboxOne #XboxOneX #Microsoft #ubisoft #thedivison2 #gears5 #gears https://t.co/dW94dsuyjZ,fr,Microsoft,Irrelevant
#Libra : Une bonne nouvelle pour #Facebook qui a récemment enchaîné les désistements de la part de ses partenaires… https://t.co/yjAUJyCYnz,fr,Facebook,Very Positive
"Devenez plus forts avec ces formations #microsoft !
https://t.co/XG7GyQTnnm https://t.co/rEia0jjIi4",fr,Microsoft,Very Positive
"🌐 Part des bénéfices mondiaux des smartphones par marque - T2 2018 🌐

Ceux d'#Apple &amp; de #Samsung baisse 👏

Ceux de… https://t.co/vDdsmqJzOh",fr,Apple,Negative
"Instagram plus fort que #Facebook pour les marques | Comarketing-News https://t.co/CUz9xoTZZJ
Découvrez le pack déd… https://t.co/PZ9QAqZ5IA",fr,Facebook,Negative
"« Toujours on désire plus ce que l'on peut avoir le moins. »

Machiavel, Le Prince &gt;&gt; https://t.co/NVHW2JA3L5 https://t.co/EVSrKC9EID",fr,Amazon,Irrelevant
MTV- men touch vaginas  https://t.co/pN9eESWM5t,fr,Apple,Irrelevant
"#Facebook vous précise votre degré d'éloignement des personnes vivant ou ayant séjourné à Rennes, Châteauroux et Mi… https://t.co/nVad3mOhPm",fr,Facebook,Very Negative
Les jeunes filles de la commune de Malanville ont exprimé un plaidoyer à l'endroit de autorité de la ville pour joi… https://t.co/IaSufE5e6Y,fr,Facebook,Irrelevant
"Putain, aujourd'hui je porte un T-shirt bleu roi et un hoody... comme l'impression de m'être échappé d'un Genius Ba… https://t.co/Kqh1AsvFCs",fr,Apple,Irrelevant
"Pence Adresses Coronavirus Risk at CPAC, Condemns Socialism
#COVID19 #2019nCoV
Immune Support #ProtectYourself… https://t.co/5lJTYIiXrQ",fr,Amazon,Irrelevant
crée pour tout plier je n’aurai pas à tâter ton pouls car nan j’tai pas oublié remercie dieu tu lui dois tout  https://t.co/26gnkm6Eo7,fr,Apple,Irrelevant
@Th_sak_ J’ai découvert récemment que j’avais pas desac mon compte Amazon Prime 😬😬,fr,Amazon,Neutral
Devrais-je acheter une Apple Watch ??,fr,Apple,Neutral
E-commerce : La stratégie en 5 étapes pour vendre en continu avec la publicité #Facebook #seo… https://t.co/cCXYzCkIPQ,fr,Facebook,Irrelevant
"#Apple, #Nike, BMW... 83 multinationales accusées d'être liées au travail forcé de #Ouïghours en #Chine https://t.co/i1G9jEjQ51",fr,Apple,Very Negative
#DaisyJonesandTheSix : #SebastianChacon pour la série #Amazon #PrimeVideo https://t.co/EYCouN1zmj,fr,Amazon,Irrelevant
Montre homme Pulsar Automatique PU7023X1 (vendeur tiers) [92€] https://t.co/yKmQNm0XBP #deal #bonplan #soldes https://t.co/HWaU8Hb5WT,fr,Amazon,Irrelevant
"Dernières Minutes !! 18,69 € au lieu de 59,99 €  Brosse de Nettoyage Visage - Xpreen Masseur Electrique de Net...… https://t.co/pnuIHFXN3x",fr,Amazon,Irrelevant
qlqn s’y connaît sur seller central amazon??? si oui venez pv,fr,Amazon,Irrelevant
"Je suis tombé sur ce miroir #Apple pour salle de bain. 
Les #AppleAddict ça vous dit quoi?

Cc @ZarakiNdoye 😎 https://t.co/jILlKcDUJe",fr,Apple,Negative
😂😂😂😂😂😂ma soeur elle a écrit sur Facebook combattant bah mama na bino 😂😂😂😂😂😂😂,fr,Facebook,Irrelevant
@LoveIslandFR #Amazon alors là c est sur que je m'abonne pas! La cretine de service.,fr,Amazon,Very Negative
#Facebook serre la vis sur les publicités liées au #coronavirus : https://t.co/is7QIpy9Na,fr,Facebook,Negative
Réponse à Quelles sont les erreurs de Warren Buffett ? par Sylvain Saurel https://t.co/8lcNnXZf0T @quora… https://t.co/Ssbj7p5DHc,fr,Facebook,Irrelevant
@alexia_lj56 @FloLescoffit le maire d'Auray a posté un message sur sa page facebook. https://t.co/cN5Aqj6X3p,fr,Facebook,Irrelevant
Sais Tu Que #648 https://t.co/QG47EVeLrb,fr,Facebook,Irrelevant
"@s_szeze_v3 @cizireael Ah, peut-être. C'est juste que vu que maintenant sur pc il y a la possibilité d'acheter Jave… https://t.co/g91IFVfL5x",fr,Microsoft,Irrelevant
".@EmmanuelMacron vous ne pouvez résoudre la crise climatique et protéger les emplois dans les commerces, si vous au… https://t.co/2xl9s7QKZE",fr,Amazon,Irrelevant
Ah ouais y'a la légion de Facebook qui arrive là,fr,Facebook,Negative
Mais pkoi vous mettez nom des gars sur Facebook ? Vous allez gâcher la vie des gens à cause d’amusement???? Ok,fr,Facebook,Irrelevant
Tellement doux!!! Faut je trouve un partenaire pr danser dessus😬😬😬😬 https://t.co/q88vhMpnlm,fr,Apple,Irrelevant
"@Fabricebx @kab0172 @ZohraBitan @rtl alors il faudrait le dire à @RTLFrance qui a donné cette ""recette"" sur leur page Facebook :-)",fr,Facebook,Irrelevant
"@Caldour_ @GobeletJe @2upiter Peu importe le crime, prouver des choses qui se sont déroulées il y a des années est… https://t.co/NykFmNjUhy",fr,Microsoft,Irrelevant
Azure DevTest Labs—Security alerts for lab environments  https://t.co/RmkF7TqAFw   #Azure #Microsoft #Cloud #Roadmap  #azureflashnews,fr,Microsoft,Irrelevant
@cauetofficiel entre #Facebook #Twiter #youtube #TikTok #twitch #snapchat #instagram on ne sait plus ou donner de l… https://t.co/4acc6lnv89,fr,Facebook,Neutral
"Médias sociaux.
#Facebook est le réseau roi en Côte d’Ivoire, 78 % des utilisateurs, suivi par #Pinterest 13% et In… https://t.co/8xJQOaiiEY",fr,Facebook,Positive
@NAvril08 @XiaomiFrance Xiaomi de l'arnaqueurs ? Je pense que tu n'as pas fait les bonnes main-d'œuvre puis vue le… https://t.co/SoGfWkf0Ro,fr,Apple,Irrelevant
"Big data: un monde sans #femmes ? - Elle Active https://t.co/ZE1GnoTeKE 

#bigdata 
#AI #IOT #DiGiTAL #Twitter… https://t.co/oq8xvvBk5P",fr,Microsoft,Irrelevant
Call of Duty Mobile : la saison Désavoué est lancée https://t.co/NOzwwKXhI6 #iSoft #iPhone #Apple,fr,Apple,Irrelevant
"NOUVELLE PLAYLIST ANTILLO-GUYANAISE by ⁦@BVallesp⁩ 
Disponible sur toutes les plateformes de streaming 😌🔥 https://t.co/OqvITAabLp",fr,Apple,Irrelevant
Facebook Messenger : un redesign massif qui signe la fin de la hype sur les chatbots https://t.co/lp3MC4BByk… https://t.co/xY484drcTa,fr,Facebook,Positive
"EN Première, @ midi sur la chaîne de #IUICEvents et #IsraelUnitedinChrist #Facebook. #connectez-vous « le… https://t.co/VZhOnTgwLm",fr,Facebook,Irrelevant
#coronavirus Ce masque n'est pas en rupture de stock chez vous !#Apple https://t.co/vy4OVjuvTF,fr,Apple,Negative
"De 1min36 à 1m52, Nej a rasé la carrière de Nancy Ajram https://t.co/fEcSxLkGZA",fr,Apple,Irrelevant
"J'ai eu le malheur de faire un petit tour dans la section cul de amazon, plus jamais je l'ouvre à côté de gens, mes… https://t.co/j1lMmVE30B",fr,Amazon,Irrelevant
"11 Piece #iPhone #Camera Lens Kit, $8.75!
 
*#coupon PLUS code 👉 60A8F779

 #Deal #ganga

 https://t.co/PMh8Nsr2jT https://t.co/W0EQJE0mQN",fr,Amazon,Irrelevant
Pq l’album de Laylow est pas là sur Apple Music ?,fr,Apple,Irrelevant
"Pas de #Microsoft au #GDC2020 à cause des risques sanitaires. 
Beaucoup de salons sont annulés en ce moment, on esp… https://t.co/BXYd1LfR9o",fr,Microsoft,Negative
"Comment faire des rangements pas chers pour le haut du placard:
https://t.co/5YmV1OJS1I
Je vous ai trouvé une solut… https://t.co/z50RE3Gurc",fr,Amazon,Irrelevant
partons tout l’été  https://t.co/fmLzrKJt93,fr,Apple,Irrelevant
si vous avez pas ça dans votre playlist sex ça craint vraiment  https://t.co/paAqKlCORb,fr,Apple,Irrelevant
"https://t.co/h1FiTsM6rQ
🔴VENTE FLASH AMAZON !!!🔴
⏱38,24€ les lots de 2x1kg de PLA Silk Sunlu sur Amazon !!⏱
Bon cho… https://t.co/nj3cliOExA",fr,Amazon,Irrelevant
"Les petits secrets de Windows 10X dévoilés par Microsoft!
https://t.co/AN3OeOWgfK
#microsoft #10X #secrets https://t.co/PmTONm8mig",fr,Microsoft,Neutral
"12,99 € au lieu de 24,99 € en vente flash #amazon
#gooddeal #bijoux #venteflash https://t.co/ZuYce1fFDR https://t.co/USeFvWvCgR",fr,Amazon,Irrelevant
"Déja le dernier jour des Rencontres #rencoff ...mais pas des moindres !

🔥🔥🔥Rendez-vous à 10h15 pour un débat brûla… https://t.co/ZfiN7PTeHg",fr,Amazon,Irrelevant
D’ici la Keynote ( conférence Apple ) de la fin du mois normalement on va avoir droit à l’iPhone 9 ( un modèle acce… https://t.co/m7p3a8pVdJ,fr,Apple,Positive
MicrosoftCaFR: Avez-vous des questions sur Microsoft SQL Server? Lisez cette documentation qui répond à toutes vos… https://t.co/9gaVrRxNyS,fr,Microsoft,Neutral
@yn3 @JeanYvesMorio Donc leur fortune est virtuelle? Par comment? Si  Bill Gates vend tout s ses part dans Microsof… https://t.co/MJZIArsmEC,fr,Microsoft,Neutral
"Frandroid: Shadow disparaît de l’App Store d’Apple sur iPhone et iPad.

C'est pas joli #apple #cloudgaming… https://t.co/qpWXwbvchK",fr,Apple,Negative
"Je suis en train de parcourir les promos #dvd / #bluray de #Amazon, 100 boules dans le panier et j'ai pas terminé.… https://t.co/xlUYslaauM",fr,Amazon,Neutral
#Libra : #Facebook contraint de réviser ses plans (et de s’ouvrir) via @pressecitron https://t.co/cKWJq0NojY,fr,Facebook,Negative
#Apple propose un règlement de 500 millions de dollars pour éviter les poursuites judiciaires dans l’affaire du ral… https://t.co/9WDenLXjLT,fr,Apple,Neutral
"80 000 Ouïghours seraient condamnés au travail forcé dans des usines partout en Chine, qui fournissent #Nike,… https://t.co/3vJCdzVrti",fr,Apple,Very Negative
@PPC @olivpetit @BelalaC @4lettres @lbokobza @Cultureuse @corynenicq @FBrahimi @ArnaudLeRoux @damiendouani… https://t.co/2Tj4JoTY84,fr,Microsoft,Irrelevant
"AZ-303 Microsoft #Azure Architect Technologies Certification Exam (New in 2020!)
 #MicrosoftAzure
https://t.co/QXynSjt1xz",fr,Microsoft,Irrelevant
"Microsoft met un terme à trois de ses parcours de certifications les plus populaires (MCSA, MCSD et MCSE) après jui… https://t.co/Hp06jfwLkg",fr,Microsoft,Neutral
Ah ça ne plaisante pas chez #Facebook... 😂🤣 https://t.co/w95Qx8jieT,fr,Facebook,Very Negative
"Pire, les émissions #Amazon vont encore augmenter. #Amazon va vendre toujours plus de produits et augmenter la livr… https://t.co/gsCrc2Lpcp",fr,Amazon,Positive
Quand il compare l’iPhone 11 Pro et l’iPhone 6S... https://t.co/un7XWc7RnS #iSoft #iPhone #Apple,fr,Apple,Irrelevant
"Je viens de découvrir ""Amazon Warehouse"" 

Enlever moi ma CB et l'accès à mes comptes, ça va mal finir.",fr,Amazon,Very Negative
